date,doc_link,filings,xbrl_link
2002-02-13,https://www.sec.gov/Archives/edgar/data/12927/999999999702012628/9999999997-02-012628-index.htm,NO ACT,N/A
2002-02-13,https://www.sec.gov/Archives/edgar/data/12927/999999999702014118/9999999997-02-014118-index.htm,NO ACT,N/A
2002-02-13,https://www.sec.gov/Archives/edgar/data/12927/999999999702014128/9999999997-02-014128-index.htm,NO ACT,N/A
2002-02-11,https://www.sec.gov/Archives/edgar/data/12927/000081229502000035/0000812295-02-000035-index.htm,SC 13G/A,N/A
2002-02-07,https://www.sec.gov/Archives/edgar/data/12927/999999999702012451/9999999997-02-012451-index.htm,NO ACT,N/A
2002-02-07,https://www.sec.gov/Archives/edgar/data/12927/999999999702012453/9999999997-02-012453-index.htm,NO ACT,N/A
2002-02-07,https://www.sec.gov/Archives/edgar/data/12927/999999999702021097/9999999997-02-021097-index.htm,NO ACT,N/A
2002-02-06,https://www.sec.gov/Archives/edgar/data/12927/999999999702009024/9999999997-02-009024-index.htm,NO ACT,N/A
2002-02-06,https://www.sec.gov/Archives/edgar/data/12927/999999999702011622/9999999997-02-011622-index.htm,NO ACT,N/A
2002-02-06,https://www.sec.gov/Archives/edgar/data/12927/999999999702012617/9999999997-02-012617-index.htm,NO ACT,N/A
2002-02-05,https://www.sec.gov/Archives/edgar/data/12927/000009374802000012/0000093748-02-000012-index.htm,SC 13G,N/A
2002-01-17,https://www.sec.gov/Archives/edgar/data/12927/999999999702006806/9999999997-02-006806-index.htm,NO ACT,N/A
2001-11-13,https://www.sec.gov/Archives/edgar/data/12927/000103221001501358/0001032210-01-501358-index.htm,S-8,N/A
2001-10-30,https://www.sec.gov/Archives/edgar/data/12927/000089102001500189/0000891020-01-500189-index.htm,8-K,N/A
2001-10-25,https://www.sec.gov/Archives/edgar/data/12927/000001292701500012/0000012927-01-500012-index.htm,10-Q,N/A
2001-09-20,https://www.sec.gov/Archives/edgar/data/12927/000109581101505025/0001095811-01-505025-index.htm,8-K,N/A
2001-09-10,https://www.sec.gov/Archives/edgar/data/12927/000089102001500177/0000891020-01-500177-index.htm,8-K,N/A
2001-08-09,https://www.sec.gov/Archives/edgar/data/12927/000001292701500009/0000012927-01-500009-index.htm,10-Q,N/A
2001-05-08,https://www.sec.gov/Archives/edgar/data/12927/000001292701500005/0000012927-01-500005-index.htm,10-Q,N/A
2001-04-30,https://www.sec.gov/Archives/edgar/data/12927/000103221001500439/0001032210-01-500439-index.htm,DEFA14A,N/A
2001-03-23,https://www.sec.gov/Archives/edgar/data/12927/000095010901500277/0000950109-01-500277-index.htm,DEF 14A,N/A
2001-03-09,https://www.sec.gov/Archives/edgar/data/12927/000001292701000004/0000012927-01-000004-index.htm,10-K,N/A
2001-02-15,https://www.sec.gov/Archives/edgar/data/12927/000081229501000123/0000812295-01-000123-index.htm,SC 13G,N/A
2001-02-13,https://www.sec.gov/Archives/edgar/data/12927/000031506601000163/0000315066-01-000163-index.htm,SC 13G/A,N/A
2001-02-09,https://www.sec.gov/Archives/edgar/data/12927/000009374801500066/0000093748-01-500066-index.htm,SC 13G,N/A
2001-01-24,https://www.sec.gov/Archives/edgar/data/12927/000091205701002667/0000912057-01-002667-index.htm,S-8,N/A
2000-11-06,https://www.sec.gov/Archives/edgar/data/12927/000001292700000009/0000012927-00-000009-index.htm,10-Q,N/A
2000-10-06,https://www.sec.gov/Archives/edgar/data/12927/000009374800500007/0000093748-00-500007-index.htm,SC 13G,N/A
2000-10-06,https://www.sec.gov/Archives/edgar/data/12927/000091205700043956/0000912057-00-043956-index.htm,S-8,N/A
2000-08-02,https://www.sec.gov/Archives/edgar/data/12927/000001292700000007/0000012927-00-000007-index.htm,10-Q,N/A
2000-07-21,https://www.sec.gov/Archives/edgar/data/12927/000091205700032765/0000912057-00-032765-index.htm,S-8,N/A
2000-05-12,https://www.sec.gov/Archives/edgar/data/12927/0000012927-00-000005-index.html,10-Q,N/A
2000-04-21,https://www.sec.gov/Archives/edgar/data/12927/0000912057-00-019076-index.html,S-8,N/A
2000-03-24,https://www.sec.gov/Archives/edgar/data/12927/0000912057-00-013279-index.html,DEF 14A,N/A
2000-03-08,https://www.sec.gov/Archives/edgar/data/12927/0000012927-00-000002-index.html,10-K,N/A
2000-02-11,https://www.sec.gov/Archives/edgar/data/12927/0000315066-00-000145-index.html,SC 13G,N/A
2000-02-08,https://www.sec.gov/Archives/edgar/data/12927/0000093748-00-000009-index.html,SC 13G,N/A
1999-11-12,https://www.sec.gov/Archives/edgar/data/12927/0000012927-99-000030-index.html,10-Q,N/A
1999-10-26,https://www.sec.gov/Archives/edgar/data/12927/0001032210-99-001453-index.html,8-K,N/A
1999-09-02,https://www.sec.gov/Archives/edgar/data/12927/0000012927-99-000024-index.html,8-K,N/A
1999-08-12,https://www.sec.gov/Archives/edgar/data/12927/0000012927-99-000022-index.html,10-Q,N/A
1999-05-14,https://www.sec.gov/Archives/edgar/data/12927/0000012927-99-000017-index.html,10-Q,N/A
1999-03-19,https://www.sec.gov/Archives/edgar/data/12927/0001047469-99-010424-index.html,DEF 14A,N/A
1999-03-05,https://www.sec.gov/Archives/edgar/data/12927/0000012927-99-000010-index.html,10-K,N/A
1999-02-11,https://www.sec.gov/Archives/edgar/data/12927/0000093748-99-000041-index.html,SC 13G,N/A
1998-11-06,https://www.sec.gov/Archives/edgar/data/12927/0000012927-98-000024-index.html,10-Q,N/A
1998-08-24,https://www.sec.gov/Archives/edgar/data/12927/0000012927-98-000020-index.html,8-K,N/A
1998-08-12,https://www.sec.gov/Archives/edgar/data/12927/0000012927-98-000017-index.html,10-Q,N/A
1998-06-03,https://www.sec.gov/Archives/edgar/data/12927/0000891020-98-000929-index.html,424B3,N/A
1998-05-29,https://www.sec.gov/Archives/edgar/data/12927/0000891020-98-000905-index.html,S-4/A,N/A
1998-05-13,https://www.sec.gov/Archives/edgar/data/12927/0000891020-98-000799-index.html,S-4,N/A
1998-05-12,https://www.sec.gov/Archives/edgar/data/12927/0000012927-98-000013-index.html,10-Q,N/A
1998-04-10,https://www.sec.gov/Archives/edgar/data/12927/0000891020-98-000570-index.html,8-K,N/A
1998-03-20,https://www.sec.gov/Archives/edgar/data/12927/0000891020-98-000356-index.html,DEF 14A,N/A
1998-03-04,https://www.sec.gov/Archives/edgar/data/12927/0000012927-98-000007-index.html,10-K,N/A
1998-02-02,https://www.sec.gov/Archives/edgar/data/12927/0000891020-98-000078-index.html,8-K,N/A
1998-01-28,https://www.sec.gov/Archives/edgar/data/12927/0000891020-98-000072-index.html,8-K,N/A
1997-11-14,https://www.sec.gov/Archives/edgar/data/12927/0000012927-97-000042-index.html,10-Q,N/A
1997-10-27,https://www.sec.gov/Archives/edgar/data/12927/0000012927-97-000035-index.html,8-K,N/A
1997-08-14,https://www.sec.gov/Archives/edgar/data/12927/0000012927-97-000032-index.html,10-Q,N/A
1997-08-14,https://www.sec.gov/Archives/edgar/data/12927/0000950157-97-000394-index.html,8-K,N/A
1997-08-12,https://www.sec.gov/Archives/edgar/data/12927/0000950157-97-000376-index.html,SC 13D,N/A
1997-07-31,https://www.sec.gov/Archives/edgar/data/12927/0000891020-97-001028-index.html,S-8,N/A
1997-07-31,https://www.sec.gov/Archives/edgar/data/12927/0000891020-97-001029-index.html,S-8,N/A
1997-07-31,https://www.sec.gov/Archives/edgar/data/12927/0000891020-97-001030-index.html,S-8,N/A
1997-07-30,https://www.sec.gov/Archives/edgar/data/12927/0000891020-97-001026-index.html,S-8,N/A
1997-07-30,https://www.sec.gov/Archives/edgar/data/12927/0000950157-97-000347-index.html,8-K,N/A
1997-07-28,https://www.sec.gov/Archives/edgar/data/12927/0000950157-97-000338-index.html,8-K,N/A
1997-07-23,https://www.sec.gov/Archives/edgar/data/12927/0000950157-97-000331-index.html,8-K,N/A
1997-07-22,https://www.sec.gov/Archives/edgar/data/12927/0000950157-97-000327-index.html,8-K,N/A
1997-07-03,https://www.sec.gov/Archives/edgar/data/12927/0000950157-97-000295-index.html,8-K,N/A
1997-06-20,https://www.sec.gov/Archives/edgar/data/12927/0000950123-97-005169-index.html,S-4,N/A
1997-06-20,https://www.sec.gov/Archives/edgar/data/12927/0000950123-97-005181-index.html,DEFM14A,N/A
1997-05-14,https://www.sec.gov/Archives/edgar/data/12927/0000012927-97-000026-index.html,10-Q,N/A
1997-05-12,https://www.sec.gov/Archives/edgar/data/12927/0000891020-97-000786-index.html,S-8,N/A
1997-03-14,https://www.sec.gov/Archives/edgar/data/12927/0000898430-97-000989-index.html,DEF 14A,N/A
1997-03-13,https://www.sec.gov/Archives/edgar/data/12927/0001009881-97-000026-index.html,PRRN14A,N/A
1997-03-10,https://www.sec.gov/Archives/edgar/data/12927/0000012927-97-000020-index.html,10-K,N/A
1997-03-06,https://www.sec.gov/Archives/edgar/data/12927/0001009881-97-000017-index.html,PRRN14A,N/A
1997-02-28,https://www.sec.gov/Archives/edgar/data/12927/0001012870-97-000415-index.html,PRE 14A,N/A
1997-02-25,https://www.sec.gov/Archives/edgar/data/12927/0001009881-97-000011-index.html,PRRN14A,N/A
1997-02-12,https://www.sec.gov/Archives/edgar/data/12927/0001009881-97-000008-index.html,PRRN14A,N/A
1997-01-28,https://www.sec.gov/Archives/edgar/data/12927/0001009881-97-000006-index.html,PREN14A,N/A
1996-12-20,https://www.sec.gov/Archives/edgar/data/12927/0000950157-96-000480-index.html,8-K,N/A
1996-12-20,https://www.sec.gov/Archives/edgar/data/12927/0000950157-96-000483-index.html,8-K,N/A
1996-11-19,https://www.sec.gov/Archives/edgar/data/12927/0000891020-96-001484-index.html,S-8,N/A
1996-11-14,https://www.sec.gov/Archives/edgar/data/12927/0000012927-96-000025-index.html,10-Q,N/A
1996-11-05,https://www.sec.gov/Archives/edgar/data/12927/0000912057-96-024701-index.html,S-3/A,N/A
1996-10-30,https://www.sec.gov/Archives/edgar/data/12927/0000950157-96-000350-index.html,S-3/A,N/A
1996-10-29,https://www.sec.gov/Archives/edgar/data/12927/0000950123-96-006004-index.html,S-4,N/A
1996-09-11,https://www.sec.gov/Archives/edgar/data/12927/0000950157-96-000244-index.html,S-3,N/A
1996-08-30,https://www.sec.gov/Archives/edgar/data/12927/0000012927-96-000014-index.html,S-8 POS,N/A
1996-08-09,https://www.sec.gov/Archives/edgar/data/12927/0000012927-96-000007-index.html,10-Q,N/A
1996-05-13,https://www.sec.gov/Archives/edgar/data/12927/0000012927-96-000005-index.html,10-Q,N/A
1996-05-06,https://www.sec.gov/Archives/edgar/data/12927/0000891020-96-000384-index.html,S-8,N/A
1996-03-13,https://www.sec.gov/Archives/edgar/data/12927/0000012927-96-000003-index.html,10-K,N/A
1996-03-08,https://www.sec.gov/Archives/edgar/data/12927/0000891020-96-000212-index.html,DEF 14A,N/A
1995-11-08,https://www.sec.gov/Archives/edgar/data/12927/0000012927-95-000010-index.html,10-Q,N/A
1995-08-10,https://www.sec.gov/Archives/edgar/data/12927/0000012927-95-000008-index.html,10-Q,N/A
1995-05-12,https://www.sec.gov/Archives/edgar/data/12927/0000012927-95-000004-index.html,10-Q,N/A
1995-03-16,https://www.sec.gov/Archives/edgar/data/12927/0000891020-95-000053-index.html,DEFR14A,N/A
1995-03-10,https://www.sec.gov/Archives/edgar/data/12927/0000891020-95-000046-index.html,DEF 14A,N/A
1995-03-09,https://www.sec.gov/Archives/edgar/data/12927/0000012927-95-000002-index.html,10-K,N/A
1994-11-07,https://www.sec.gov/Archives/edgar/data/12927/0000012927-94-000016-index.html,10-Q,N/A
1994-08-09,https://www.sec.gov/Archives/edgar/data/12927/0000012927-94-000015-index.html,10-Q,N/A
1994-06-28,https://www.sec.gov/Archives/edgar/data/12927/0000012927-94-000013-index.html,11-K,N/A
1994-05-13,https://www.sec.gov/Archives/edgar/data/12927/0000012927-94-000010-index.html,10-Q,N/A
1994-03-22,https://www.sec.gov/Archives/edgar/data/12927/0000012927-94-000008-index.html,S-8,N/A
1994-03-17,https://www.sec.gov/Archives/edgar/data/12927/0000012927-94-000004-index.html,10-K,N/A
1994-03-15,https://www.sec.gov/Archives/edgar/data/12927/0000012927-94-000001-index.html,DEF 14A,N/A
